Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Nationality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,CU_1st_sem_credited,CU_1st_sem_enrolled,CU_1st_sem_evaluations,CU_1st_sem_approved,CU_1st_sem_grade,CU_1st_sem_without_evaluations,CU_2nd_sem_credited,CU_2nd_sem_enrolled,CU_2nd_sem_evaluations,CU_2nd_sem_approved,CU_2nd_sem_grade,CU_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP_growth_rate,Parental_education_level,Marital_status_category,Target
2,14,0,3,1,13.0,1,23,26,11.0,11.0,0,0,1,1,0,0,27,0,0,4,7,3,,0,0,4,2,4,12.72,1,13.74,-0.33,-0.75,24,Married,Not Dropout
1,16,3,11,1,16.0,1,11,15,2.0,16.0,1,0,0,1,0,1,17,0,0,7,7,6,17.5,0,0,7,8,7,19.61,0,8.51,1.56,3.28,13,Single,Not Dropout
2,9,2,1,1,8.0,1,9,19,10.0,5.0,1,0,1,1,1,0,23,0,0,7,7,4,13.14,1,0,7,7,4,12.66,0,16.1,-0.72,-0.55,14,Married,Not Dropout
5,17,1,2,1,3.0,1,21,25,14.0,19.0,1,0,0,1,0,0,24,0,0,6,9,3,12.78,0,0,7,13,4,11.25,1,12.88,1.51,-1.37,23,Other,Not Dropout
2,4,3,12,1,,1,19,13,17.0,9.0,1,0,0,1,0,0,21,0,0,5,4,3,7.38,0,0,7,10,2,7.27,0,12.7,1.59,4.0,16,Married,Not Dropout
4,6,5,3,1,5.0,1,17,7,11.0,15.0,1,0,0,1,0,0,31,0,2,6,6,4,10.89,0,0,7,7,4,10.51,0,13.06,0.92,-4.25,12,Other,Not Dropout
1,16,1,2,1,10.0,1,3,24,12.0,,1,0,0,1,0,0,21,0,1,10,11,3,8.07,0,0,12,12,4,8.78,1,12.74,-0.32,0.71,13,Single,Dropout
2,3,0,1,1,1.0,1,3,1,16.0,3.0,1,0,0,1,1,0,17,0,0,5,7,4,11.82,0,0,6,6,4,14.78,0,12.0,2.12,-1.55,2,Married,Not Dropout
1,12,2,12,1,16.0,1,19,9,14.0,10.0,0,0,0,1,0,0,19,0,0,3,5,1,10.79,0,0,4,3,2,11.45,1,10.93,3.24,-2.53,14,Single,Not Dropout
1,4,1,7,1,16.0,1,14,4,11.0,11.0,1,0,0,1,0,0,27,0,1,6,6,2,10.54,0,0,7,6,2,10.28,1,8.72,-1.0,-0.06,9,Single,Dropout
2,6,4,5,0,3.0,1,25,19,11.0,10.0,1,0,0,1,1,0,17,0,0,5,3,3,8.91,0,0,3,4,2,8.51,0,15.94,0.1,3.38,22,Married,Not Dropout
5,9,3,11,1,13.0,1,1,8,19.0,8.0,0,0,0,1,1,0,20,0,1,3,7,2,14.96,0,0,3,3,2,10.81,0,8.94,-0.28,1.22,4,Other,Not Dropout
1,7,0,3,0,10.0,1,6,10,15.0,13.0,1,0,1,1,0,0,28,0,2,7,3,3,10.22,1,1,6,5,4,8.53,0,14.16,0.27,-3.3,8,Single,Not Dropout
1,15,2,9,1,8.0,1,23,19,5.0,13.0,1,0,0,1,0,1,17,0,1,4,6,3,8.64,1,1,4,8,1,8.28,0,12.75,0.63,-2.44,21,Single,Not Dropout
1,17,4,9,1,12.0,1,29,9,9.0,3.0,1,0,0,1,0,0,17,0,0,4,5,1,5.89,1,0,4,4,0,3.51,0,9.83,0.91,-1.11,19,Single,Dropout
1,9,2,12,1,10.0,1,22,11,15.0,13.0,0,0,0,1,0,0,17,0,0,8,10,4,9.66,0,0,9,9,4,10.33,0,13.4,3.75,-1.97,16,Single,Not Dropout
1,9,3,11,1,6.0,1,1,15,10.0,7.0,0,0,1,1,0,0,18,0,0,9,11,6,10.13,1,0,8,12,5,13.1,0,10.48,0.69,2.95,8,Single,Not Dropout
1,1,1,12,1,9.0,1,2,4,9.0,16.0,1,0,0,1,1,0,20,0,1,11,12,5,9.01,0,1,8,13,3,8.64,1,16.39,1.87,1.2,3,Single,Not Dropout
1,4,1,4,1,3.0,10,26,28,12.0,10.0,0,0,0,1,0,0,22,0,0,3,4,2,8.98,0,0,3,6,1,6.6,0,11.39,1.54,-0.96,27,Single,Dropout
1,1,0,3,1,5.0,1,15,29,8.0,5.0,1,0,0,1,1,0,17,0,1,7,9,3,7.96,1,0,7,8,2,5.6,0,13.75,1.25,-0.1,22,Single,Dropout
1,15,0,10,0,16.0,1,15,21,13.0,4.0,0,0,1,1,0,0,21,0,0,4,6,2,10.3,0,0,5,5,2,10.7,1,10.31,2.41,-1.93,18,Single,Not Dropout
1,4,0,1,1,3.0,1,28,4,14.0,19.0,1,0,0,1,0,1,29,0,0,6,1,4,,0,1,5,8,1,8.93,0,9.21,0.8,-1.07,16,Single,Dropout
3,6,3,8,1,10.0,1,8,14,18.0,14.0,0,0,0,1,0,0,25,0,0,6,7,3,8.17,1,0,7,7,2,9.43,0,11.39,2.45,-2.51,11,Other,Dropout
1,15,0,11,1,5.0,1,9,11,19.0,5.0,1,0,0,1,1,0,36,0,1,2,5,1,9.3,0,0,1,0,0,8.61,0,15.52,3.62,0.23,10,Single,Not Dropout
1,13,3,14,1,8.0,1,20,5,14.0,10.0,1,0,0,1,0,0,19,0,0,7,7,7,19.47,0,0,5,5,5,17.69,0,7.58,-0.11,-0.82,12,Single,Not Dropout
1,11,5,12,1,4.0,1,27,26,15.0,3.0,1,0,0,1,0,0,20,0,0,6,8,6,,0,0,6,5,6,19.69,1,10.01,2.52,0.03,26,Single,Not Dropout
1,1,4,17,1,10.0,1,11,13,15.0,16.0,0,0,0,1,1,0,24,0,2,7,10,6,15.6,0,1,5,4,4,15.47,0,11.4,1.6,2.26,12,Single,Not Dropout
5,10,3,10,0,9.0,1,5,19,7.0,16.0,1,0,0,1,0,0,20,0,0,4,5,3,12.77,0,0,3,7,2,14.09,0,9.25,1.65,-0.3,12,Other,Not Dropout
1,10,0,8,1,10.0,1,2,21,18.0,16.0,1,0,0,1,0,1,23,0,0,10,11,2,4.23,1,1,10,14,2,5.53,0,8.65,0.92,-5.0,11,Single,Dropout
1,6,2,5,1,5.0,1,1,10,10.0,9.0,0,0,1,1,0,0,17,0,1,7,5,7,19.2,0,0,5,5,5,18.88,0,13.89,2.42,3.71,5,Single,Not Dropout
3,13,5,12,1,10.0,1,11,11,17.0,4.0,0,0,0,1,0,0,21,0,0,7,8,3,12.69,0,2,7,7,3,11.34,1,9.8,-0.94,0.5,11,Other,Not Dropout
5,16,2,14,1,12.0,1,16,29,5.0,10.0,0,0,0,1,0,0,28,0,0,9,11,4,9.05,0,0,7,6,1,,0,9.59,0.99,-2.57,22,Other,Dropout
1,5,4,6,1,12.0,1,15,24,6.0,10.0,1,0,0,1,1,0,34,0,1,6,6,6,17.25,1,0,5,10,5,18.55,0,10.04,-0.54,-0.31,19,Single,Not Dropout
1,6,4,2,1,10.0,1,7,15,12.0,7.0,1,0,0,1,0,0,32,0,1,5,5,2,9.88,0,1,4,8,2,9.67,1,11.04,-1.0,1.95,11,Single,Not Dropout
1,6,1,1,1,5.0,1,20,16,11.0,8.0,0,0,0,1,0,0,24,0,0,8,10,6,15.66,0,1,9,9,5,14.08,0,12.73,2.68,-0.7,18,Single,Not Dropout
1,15,0,11,0,9.0,1,26,1,8.0,1.0,1,0,0,1,1,0,26,0,1,6,8,2,9.08,0,0,6,9,3,9.14,1,8.61,-0.77,-0.13,13,Single,Not Dropout
1,2,0,12,1,9.0,1,7,6,,,0,0,1,1,0,0,25,0,0,8,10,5,11.46,0,0,7,9,4,13.5,0,10.97,3.37,-0.36,6,Single,Not Dropout
1,16,1,3,1,16.0,1,20,1,5.0,4.0,0,0,0,1,0,0,20,0,0,6,4,5,14.9,1,1,3,5,2,12.21,0,9.98,1.85,3.45,10,Single,Not Dropout
3,14,1,1,1,7.0,1,16,24,14.0,16.0,0,0,0,1,1,0,17,0,1,10,12,6,,0,2,10,12,7,10.11,0,8.35,1.39,4.0,20,Other,Not Dropout
1,9,3,12,1,6.0,1,20,28,1.0,15.0,0,0,1,1,1,1,24,0,1,6,4,5,15.46,0,0,5,6,4,15.83,0,10.27,0.09,2.03,24,Single,Not Dropout
1,10,3,7,1,12.0,1,1,5,3.0,12.0,1,0,0,1,0,0,22,0,1,5,5,2,12.47,0,1,3,3,2,11.41,1,13.67,2.42,3.59,3,Single,Not Dropout
1,16,2,8,1,11.0,1,20,9,18.0,5.0,0,0,0,1,0,0,28,0,0,7,12,4,11.22,0,0,8,12,4,13.72,0,12.27,2.69,-3.1,14,Single,Not Dropout
2,14,4,5,1,7.0,1,22,11,19.0,13.0,0,0,0,1,1,0,17,0,1,5,7,3,10.9,0,0,4,5,2,10.24,0,13.25,1.28,-0.76,16,Married,Not Dropout
1,5,4,13,1,1.0,1,20,24,2.0,19.0,0,0,0,1,0,0,22,0,0,5,7,1,7.81,0,0,5,7,1,7.58,0,7.0,3.39,-1.75,22,Single,Dropout
2,1,4,13,1,12.0,1,25,12,3.0,12.0,1,0,0,1,1,0,30,0,0,9,8,3,7.58,0,2,8,13,3,7.28,0,9.79,1.07,1.46,18,Married,Dropout
4,12,5,1,1,12.0,1,22,2,7.0,15.0,1,1,0,1,0,0,26,0,0,4,8,2,9.48,1,1,5,7,2,8.82,1,12.64,0.72,2.55,12,Other,Not Dropout
1,3,2,2,1,15.0,1,29,17,,18.0,0,0,0,1,0,0,17,0,1,8,10,6,13.63,0,0,9,10,8,14.52,1,10.52,1.49,-0.41,23,Single,Not Dropout
1,2,4,10,1,9.0,1,20,5,4.0,17.0,0,0,0,1,1,0,17,0,2,9,5,7,11.71,1,0,10,10,9,11.03,0,11.6,3.54,-0.57,12,Single,Not Dropout
1,17,2,11,1,9.0,1,13,19,19.0,4.0,1,0,0,1,0,0,23,0,0,6,6,3,10.0,1,1,7,7,5,10.88,1,11.63,0.06,0.23,16,Single,Not Dropout
1,9,1,3,1,4.0,1,25,25,10.0,17.0,1,0,0,1,1,0,28,0,0,7,9,3,7.17,0,0,5,7,2,10.27,0,7.72,2.7,-1.55,25,Single,Not Dropout
4,12,0,3,1,8.0,13,21,2,11.0,15.0,1,0,0,1,0,1,26,0,0,5,6,2,8.23,0,1,7,7,1,5.49,0,10.4,1.97,-3.49,11,Other,Dropout
1,4,0,12,1,1.0,1,17,29,4.0,14.0,1,0,0,1,0,0,24,0,0,8,11,4,8.55,0,1,5,5,2,9.29,2,9.19,2.08,2.07,23,Single,Dropout
1,2,5,8,1,9.0,1,17,20,6.0,5.0,1,0,0,1,1,1,27,0,0,4,3,2,13.87,0,0,3,0,1,10.36,0,12.23,0.89,-1.05,18,Single,Not Dropout
1,2,1,3,1,12.0,1,11,2,14.0,,0,0,0,1,0,0,25,0,1,8,9,4,8.92,0,0,7,9,3,10.99,0,10.5,0.36,-0.52,6,Single,Not Dropout
1,7,5,11,0,13.0,1,18,7,13.0,18.0,0,0,0,1,0,0,27,0,0,6,6,4,11.87,0,0,4,3,2,14.97,0,8.41,1.68,1.44,12,Single,Not Dropout
1,1,4,2,1,11.0,1,14,5,,18.0,1,0,1,1,0,0,29,0,2,5,6,3,11.8,0,1,4,9,2,12.32,1,11.24,0.31,-2.22,9,Single,Not Dropout
1,8,2,4,1,13.0,1,4,26,9.0,3.0,0,0,0,1,0,1,20,0,0,5,5,3,10.88,1,1,6,5,3,,0,15.15,1.45,3.93,15,Single,Not Dropout
1,6,5,13,1,11.0,1,13,21,4.0,9.0,1,0,0,1,0,0,18,0,3,7,8,2,6.02,0,0,7,7,2,7.17,2,7.22,0.9,1.03,17,Single,Dropout
1,9,5,4,1,13.0,1,28,11,8.0,12.0,0,0,0,1,1,1,27,0,0,4,8,2,7.57,1,0,2,3,1,8.15,0,13.99,2.01,-1.45,19,Single,Not Dropout
1,11,5,2,1,7.0,1,10,16,5.0,,0,0,0,0,0,0,20,0,0,7,5,4,14.29,1,2,7,7,3,12.66,1,9.75,2.21,2.41,13,Single,Not Dropout
1,6,2,17,1,10.0,1,20,11,19.0,5.0,1,0,0,1,0,0,17,0,0,7,12,3,10.97,0,1,8,5,5,10.26,0,11.41,2.49,3.43,15,Single,Not Dropout
1,8,1,4,1,11.0,1,13,12,6.0,12.0,0,0,1,1,0,0,32,0,0,6,14,4,13.27,0,0,5,6,4,14.63,0,7.39,1.03,-3.72,12,Single,Not Dropout
3,2,0,9,1,10.0,1,9,19,10.0,13.0,1,0,0,0,0,0,25,0,1,7,7,6,15.11,0,0,7,9,6,16.67,0,12.11,2.48,-5.0,14,Other,Not Dropout
1,6,5,15,1,10.0,1,12,6,13.0,3.0,0,0,0,1,1,0,24,0,0,5,9,4,13.53,0,1,6,6,5,16.05,1,12.29,2.92,-0.42,9,Single,Not Dropout
1,17,5,17,1,13.0,1,28,23,,9.0,0,0,0,1,0,1,22,0,0,6,9,5,15.26,0,0,7,8,6,17.72,0,15.95,-0.57,0.06,25,Single,Not Dropout
1,17,3,14,1,4.0,1,4,28,4.0,13.0,0,0,1,1,0,0,28,0,0,6,9,5,15.06,0,0,7,7,7,20.0,0,12.61,1.68,0.56,16,Single,Not Dropout
1,9,0,6,1,6.0,1,20,29,19.0,19.0,1,0,0,1,0,0,17,0,0,4,3,2,,1,0,4,3,1,12.0,0,7.0,-0.94,3.21,24,Single,Not Dropout
1,16,4,15,0,9.0,1,25,5,14.0,,1,0,0,1,0,1,23,0,0,6,5,5,19.46,0,0,4,4,4,17.74,1,11.79,2.77,0.63,15,Single,Not Dropout
1,9,1,1,1,11.0,1,6,12,,6.0,1,0,1,0,1,0,25,0,1,3,3,3,18.89,1,0,3,7,3,20.0,0,12.14,4.0,-0.45,9,Single,Not Dropout
6,3,3,6,1,9.0,1,22,8,9.0,13.0,1,0,0,1,0,0,26,0,0,5,5,1,6.42,0,0,3,5,1,8.32,1,7.96,1.53,1.87,15,Other,Dropout
1,15,3,4,1,4.0,1,19,19,17.0,11.0,1,0,0,1,0,1,17,0,1,3,2,1,9.37,0,0,3,6,1,9.47,1,7.0,0.7,3.12,19,Single,Not Dropout
1,8,0,9,1,14.0,1,10,10,4.0,5.0,1,0,1,1,0,1,27,0,1,4,3,4,9.93,0,0,3,3,2,13.24,0,7.0,1.28,-3.62,10,Single,Not Dropout
1,11,0,16,1,9.0,1,6,12,6.0,10.0,0,0,0,1,0,0,20,0,0,5,8,3,12.59,0,0,5,8,3,9.31,0,12.09,0.49,2.64,9,Single,Not Dropout
1,12,0,14,1,7.0,1,28,5,5.0,,1,0,0,1,0,0,19,0,1,7,11,1,3.89,0,0,8,11,3,5.15,0,10.81,-0.49,-0.66,16,Single,Dropout
1,6,5,17,1,15.0,1,6,17,13.0,3.0,1,0,0,1,0,0,17,0,0,5,4,2,5.25,0,0,5,5,2,7.31,0,13.91,-1.0,2.34,11,Single,Dropout
1,13,5,3,1,7.0,1,28,16,11.0,7.0,0,0,0,1,0,0,36,0,0,4,10,3,11.79,0,0,5,11,3,,0,14.84,0.03,-1.72,22,Single,Not Dropout
1,9,2,13,1,3.0,1,19,16,10.0,5.0,1,0,1,1,1,1,22,0,0,6,4,2,11.27,0,1,5,4,2,11.78,0,13.35,0.71,-1.83,17,Single,Not Dropout
1,7,2,13,1,16.0,1,25,10,8.0,3.0,0,0,0,1,0,1,24,0,1,10,9,8,14.42,0,0,10,9,7,11.17,0,13.51,0.41,1.66,17,Single,Not Dropout
5,6,2,8,1,,1,9,22,7.0,1.0,0,0,0,1,1,1,17,0,2,3,0,2,18.0,1,1,2,1,2,19.11,0,,1.15,2.45,15,Other,Not Dropout
1,13,2,2,1,15.0,1,1,18,10.0,11.0,1,0,0,1,0,0,17,0,0,8,5,4,5.93,0,1,8,8,3,6.5,0,,1.25,3.11,9,Single,Dropout
2,5,3,2,1,9.0,1,20,6,16.0,1.0,1,1,0,1,0,0,28,0,0,7,10,7,20.0,0,0,8,11,8,20.0,0,12.61,0.06,-3.15,13,Married,Not Dropout
1,3,2,16,1,4.0,1,11,11,16.0,15.0,0,0,0,1,0,0,17,0,0,10,10,9,17.12,0,1,8,8,7,17.99,0,7.0,1.1,0.84,11,Single,Not Dropout
1,15,3,6,1,7.0,16,16,20,15.0,2.0,1,0,0,1,0,1,31,0,0,7,8,1,3.99,0,0,7,4,1,5.35,1,9.97,1.23,1.83,18,Single,Dropout
2,6,2,11,1,15.0,1,14,4,1.0,13.0,1,0,1,1,0,1,34,0,0,6,6,3,8.73,2,0,7,7,3,6.86,0,8.68,0.78,-3.24,9,Married,Dropout
1,11,3,17,1,16.0,1,10,11,10.0,3.0,0,0,0,1,1,0,18,0,1,6,4,3,10.17,0,2,5,5,2,8.87,0,14.65,2.16,-3.37,10,Single,Not Dropout
2,13,5,9,1,3.0,1,21,26,8.0,12.0,0,0,0,1,0,0,20,1,0,6,3,2,11.2,0,0,7,9,1,8.1,0,8.92,4.0,0.63,23,Married,Dropout
1,15,1,4,0,16.0,1,15,13,18.0,3.0,1,0,0,1,1,0,17,0,0,8,4,6,15.34,1,1,8,4,7,9.66,0,8.86,2.34,0.42,14,Single,Not Dropout
1,11,0,9,1,14.0,1,19,15,8.0,9.0,1,0,0,1,1,0,17,0,0,5,5,3,12.4,0,0,3,3,2,12.66,0,10.56,0.92,0.61,17,Single,Not Dropout
2,13,3,4,1,11.0,1,20,20,5.0,13.0,0,0,0,1,1,0,27,0,0,12,14,7,9.5,0,0,12,13,7,12.48,0,15.27,-0.11,-0.91,20,Married,Not Dropout
1,15,0,4,1,3.0,1,20,10,5.0,4.0,1,0,0,1,0,0,31,0,1,8,7,5,11.4,1,0,8,9,5,12.11,0,15.87,4.0,-1.11,15,Single,Not Dropout
1,17,1,14,1,10.0,1,10,24,4.0,3.0,0,0,0,1,0,0,18,0,0,6,2,3,6.87,1,0,6,8,2,11.96,0,11.11,2.07,3.95,17,Single,Not Dropout
1,1,4,6,1,7.0,1,23,1,9.0,13.0,1,0,0,1,0,0,19,0,0,6,9,5,12.33,1,2,6,5,3,11.06,0,12.5,1.14,-0.79,12,Single,Not Dropout
1,13,2,12,1,2.0,1,7,14,6.0,13.0,1,0,0,1,0,0,17,0,0,6,9,5,18.69,0,1,7,8,6,15.88,0,11.31,2.28,0.44,10,Single,Not Dropout
4,3,3,13,1,16.0,1,28,18,11.0,8.0,1,0,0,0,1,0,17,0,0,6,4,0,3.4,0,0,6,7,1,3.08,0,12.93,1.61,-2.26,23,Other,Dropout
1,16,4,10,1,10.0,1,24,7,5.0,3.0,0,0,0,1,1,0,31,0,0,7,5,4,11.82,0,0,8,8,5,10.09,0,7.0,2.28,2.17,15,Single,Not Dropout
1,1,0,10,0,2.0,1,16,23,12.0,6.0,1,0,1,0,1,0,25,0,1,7,9,5,13.72,0,0,9,11,9,13.48,0,14.5,1.4,0.04,19,Single,Not Dropout
2,5,2,4,1,6.0,1,6,3,12.0,5.0,0,0,0,1,0,0,17,0,1,9,6,5,13.07,0,0,10,9,8,9.89,0,11.43,-0.09,1.22,4,Married,Not Dropout
1,4,0,9,1,14.0,1,27,19,13.0,13.0,0,0,0,1,1,1,26,0,0,5,3,2,12.27,1,2,5,7,3,12.39,0,10.07,0.87,3.15,23,Single,Not Dropout
1,11,2,13,1,8.0,1,17,19,17.0,6.0,0,0,0,1,0,1,37,0,0,6,10,4,14.49,0,0,6,7,5,11.22,0,9.94,-0.64,-0.05,18,Single,Not Dropout
1,1,1,4,1,8.0,1,24,23,2.0,8.0,0,0,0,1,0,0,21,0,0,5,5,2,8.43,0,0,5,8,2,8.73,0,12.46,2.05,4.0,23,Single,Not Dropout
1,1,5,4,0,3.0,1,1,7,2.0,5.0,1,0,0,0,0,0,19,0,0,5,6,4,20.0,2,0,5,8,5,18.01,0,15.17,1.98,3.14,4,Single,Not Dropout
1,9,1,12,1,2.0,1,10,5,9.0,4.0,1,0,0,1,0,0,26,0,0,5,3,0,5.3,1,0,5,8,1,3.16,1,14.97,2.32,-0.07,7,Single,Dropout
1,17,1,17,1,16.0,1,9,17,10.0,16.0,1,0,0,1,1,0,29,0,1,8,11,6,15.95,0,0,7,5,3,13.48,1,9.65,2.64,-1.34,13,Single,Not Dropout
1,9,0,7,0,16.0,1,24,29,15.0,10.0,1,0,0,1,0,0,28,0,0,5,6,2,10.43,0,2,4,4,2,10.75,0,13.3,-1.0,-2.11,26,Single,Not Dropout
1,8,0,15,1,2.0,1,14,23,5.0,11.0,1,0,0,1,1,1,21,0,0,9,12,6,10.49,0,0,8,9,6,10.54,0,9.4,0.79,-1.29,18,Single,Not Dropout
1,12,1,4,1,9.0,1,4,7,9.0,6.0,0,0,1,1,0,0,20,0,0,9,9,9,14.12,0,1,10,10,8,15.65,0,9.69,0.85,-3.06,5,Single,Not Dropout
2,10,1,10,1,11.0,1,18,12,12.0,2.0,0,0,0,1,0,0,17,0,0,8,6,3,9.42,0,0,8,8,1,7.31,0,11.17,0.46,2.07,15,Married,Not Dropout
1,7,4,17,1,15.0,1,5,8,13.0,14.0,1,0,0,1,1,0,17,1,1,4,4,3,11.87,0,1,4,7,3,16.2,0,12.62,1.22,1.49,6,Single,Not Dropout
1,11,5,8,1,9.0,7,13,23,11.0,14.0,1,0,0,1,1,1,25,0,1,9,8,8,18.44,0,2,8,7,8,17.54,0,12.8,-0.37,0.21,18,Single,Not Dropout
4,1,5,9,0,14.0,1,29,15,12.0,1.0,0,0,0,1,1,0,20,0,0,6,6,2,7.13,0,2,7,5,3,11.51,0,12.03,2.88,1.8,22,Other,Not Dropout
1,5,5,3,1,2.0,1,13,13,4.0,17.0,0,0,0,1,1,1,24,0,0,6,5,1,12.25,2,0,5,4,2,10.14,1,7.74,-1.0,-0.12,13,Single,Not Dropout
1,12,5,9,1,1.0,1,13,1,9.0,17.0,0,0,0,1,1,0,22,0,0,7,5,4,12.78,0,0,6,8,3,12.18,0,13.01,-0.79,-0.83,7,Single,Not Dropout
1,6,2,10,1,8.0,1,2,19,11.0,,1,0,0,1,1,0,23,0,2,5,7,3,14.62,0,3,6,10,3,12.7,0,17.0,-0.44,1.62,10,Single,Not Dropout
1,1,2,17,1,5.0,1,14,13,2.0,,1,0,0,1,1,0,23,0,0,9,11,5,6.86,0,2,9,14,1,4.35,1,13.06,1.98,-0.98,13,Single,Dropout
2,3,3,4,1,13.0,7,28,2,19.0,14.0,0,0,0,1,1,1,27,0,1,8,7,6,14.31,1,0,8,8,5,16.61,1,14.54,0.15,2.42,15,Married,Not Dropout
1,15,1,7,1,6.0,1,28,6,13.0,1.0,1,0,0,1,0,0,28,0,0,12,16,7,11.18,0,0,11,10,8,15.28,0,13.21,2.7,0.39,17,Single,Not Dropout
1,6,3,12,1,7.0,1,28,22,14.0,12.0,0,0,1,1,1,0,23,0,1,7,6,3,11.66,1,1,7,8,2,13.18,0,13.73,-0.54,4.0,25,Single,Not Dropout
1,1,5,17,1,9.0,1,11,22,11.0,3.0,1,0,0,1,0,1,22,0,0,6,8,4,14.09,0,0,6,7,5,14.3,0,7.87,1.04,0.75,16,Single,Not Dropout
1,13,1,5,1,16.0,1,2,15,18.0,18.0,1,0,0,1,0,0,23,0,0,10,5,0,6.27,1,1,11,9,3,5.87,1,9.39,1.6,-1.92,8,Single,Dropout
1,10,4,12,1,2.0,1,7,22,1.0,18.0,0,0,0,1,0,1,18,0,1,3,3,0,1.02,0,0,3,0,0,2.52,0,14.61,1.71,0.48,14,Single,Dropout
1,8,5,15,1,9.0,1,7,22,19.0,3.0,0,0,1,1,1,0,30,0,0,7,4,6,15.25,1,1,8,6,6,17.16,0,13.75,-0.38,0.78,14,Single,Not Dropout
1,16,3,11,1,7.0,1,3,18,4.0,11.0,1,0,1,1,0,0,20,0,0,6,5,2,10.49,0,1,7,10,3,9.03,1,10.73,1.27,-0.19,10,Single,Dropout
1,6,2,8,1,1.0,1,21,7,17.0,12.0,0,0,0,1,1,1,22,0,0,9,10,4,10.43,0,0,10,10,6,10.52,1,12.04,-1.0,1.76,14,Single,Not Dropout
1,10,1,4,0,14.0,1,16,13,2.0,15.0,0,0,0,1,1,0,24,0,0,12,13,5,7.52,1,0,12,12,4,6.09,2,14.0,4.0,2.69,14,Single,Dropout
1,13,1,5,1,15.0,1,21,24,6.0,10.0,0,0,1,1,0,0,25,0,0,5,4,3,14.72,0,0,6,8,4,14.97,0,12.34,2.64,0.47,22,Single,Not Dropout
1,11,1,1,1,3.0,1,6,9,11.0,17.0,0,0,0,1,1,0,25,0,0,8,9,5,12.63,0,0,7,10,4,12.73,0,14.1,2.48,1.99,7,Single,Not Dropout
1,4,4,3,1,13.0,1,21,20,13.0,7.0,0,0,0,1,0,0,22,0,0,9,10,4,,0,0,9,9,5,10.03,0,10.65,0.79,0.33,20,Single,Not Dropout
1,12,3,8,1,12.0,1,2,24,1.0,7.0,0,0,0,1,0,0,33,0,0,9,8,4,5.1,1,0,11,12,5,5.6,1,14.38,0.99,-1.35,13,Single,Dropout
2,13,1,3,0,12.0,1,21,16,7.0,14.0,0,0,0,1,0,0,23,0,0,7,9,4,9.84,0,1,5,6,2,11.52,0,12.36,2.07,-3.88,18,Married,Not Dropout
1,3,3,1,1,8.0,1,24,15,17.0,11.0,0,0,0,1,0,1,21,0,2,8,9,5,12.25,0,0,10,13,5,12.07,0,,0.83,3.55,19,Single,Not Dropout
2,3,4,12,1,6.0,1,8,6,4.0,,0,0,0,1,1,0,34,0,1,5,5,2,8.54,0,0,6,7,3,,0,16.58,1.97,3.51,7,Married,Not Dropout
1,12,0,2,1,2.0,1,10,15,,13.0,0,0,0,1,1,0,18,0,0,9,13,5,9.56,0,2,9,7,3,9.67,0,16.88,3.23,-1.89,12,Single,Not Dropout
2,3,0,3,1,1.0,1,13,2,14.0,6.0,1,0,0,1,0,0,34,0,0,4,4,2,12.65,0,0,4,5,2,12.23,1,10.15,-0.31,-3.49,7,Married,Not Dropout
1,15,5,11,0,3.0,1,17,4,19.0,16.0,1,0,0,1,0,0,17,0,1,5,4,4,12.58,0,0,4,6,4,13.31,0,10.53,2.57,-0.55,10,Single,Not Dropout
1,2,4,16,0,9.0,1,16,16,18.0,16.0,0,0,0,1,0,1,21,0,0,6,9,4,10.59,0,2,7,8,5,13.49,0,,-0.1,-0.2,16,Single,Not Dropout
1,17,3,13,1,3.0,1,4,7,5.0,8.0,0,0,0,1,0,0,17,0,1,5,7,4,15.56,1,0,3,3,3,13.6,1,11.16,-0.13,-2.42,5,Single,Not Dropout
1,12,5,1,1,11.0,1,11,11,18.0,17.0,1,0,0,1,1,0,17,0,0,7,4,4,12.67,0,0,10,8,5,13.07,0,11.45,1.14,-0.78,11,Single,Not Dropout
1,8,3,3,1,10.0,1,15,11,10.0,19.0,0,0,0,1,0,0,26,0,1,6,3,4,14.7,0,0,7,10,6,13.1,1,15.1,1.82,2.93,13,Single,Not Dropout
1,5,3,13,1,6.0,1,18,14,5.0,14.0,1,0,0,1,1,0,25,0,0,5,7,2,6.52,0,0,6,8,2,7.94,0,8.37,-1.0,0.25,16,Single,Dropout
1,6,1,13,0,2.0,1,19,21,17.0,12.0,1,0,0,1,0,0,19,0,0,4,3,2,11.99,0,0,4,5,2,12.16,1,9.99,2.92,-1.55,20,Single,Not Dropout
1,13,4,7,1,9.0,1,20,13,9.0,18.0,0,0,0,1,1,0,33,0,0,8,9,3,11.34,0,0,7,6,5,10.68,0,,-0.32,1.06,16,Single,Not Dropout
1,13,4,17,1,14.0,1,14,25,14.0,17.0,0,0,0,1,0,0,30,0,0,7,7,7,19.01,0,0,7,9,7,18.43,0,,-1.0,-0.68,19,Single,Not Dropout
